ins_idx,ins_type,latency(cycles),latency(ns),latency(ms),latency_contrib(%),operations(OP),operations(MOP),throughput(GOP/s),efficiency(%)
127,AveragePool,46212,184848,0.18,0.72,0,0,0,0
128,Conv,42724,170896,0.17,0.67,174010368,174.01,1018.22,70.19
129,Conv,32158,128632,0.13,0.50,149151744,149.15,1159.52,79.93
130,Conv,16401,65604,0.07,0.26,75759616,75.76,1154.80,79.60
131,Conv,48293,193172,0.19,0.76,232013824,232.01,1201.07,82.79
132,Conv,42768,171072,0.17,0.67,174010368,174.01,1017.18,70.12
133,Conv,48297,193188,0.19,0.76,203012096,203.01,1050.85,72.44
134,Conv,48297,193188,0.19,0.76,232013824,232.01,1200.97,82.79
135,Remap,944,3776,0.00,0.01,0,0,0,0
136,Remap,336,1344,0.00,0.01,0,0,0,0
137,Remap,640,2560,0.00,0.01,0,0,0,0
138,Conv,48843,195372,0.20,0.77,227278848,227.28,1163.31,80.19
139,Conv,24527,98108,0.10,0.38,113639424,113.64,1158.31,79.85
140,Conv,24543,98172,0.10,0.39,113639424,113.64,1157.55,79.79
141,AveragePool,46212,184848,0.18,0.72,0,0,0,0
142,Conv,42765,171060,0.17,0.67,174010368,174.01,1017.25,70.12
143,Conv,32110,128440,0.13,0.50,149151744,149.15,1161.26,80.05
144,Conv,16480,65920,0.07,0.26,75759616,75.76,1149.27,79.22
145,Conv,48297,193188,0.19,0.76,232013824,232.01,1200.97,82.79
146,Conv,42736,170944,0.17,0.67,174010368,174.01,1017.94,70.17
147,Conv,48295,193180,0.19,0.76,203012096,203.01,1050.90,72.44
148,Conv,48296,193184,0.19,0.76,232013824,232.01,1201.00,82.79
149,Remap,944,3776,0.00,0.01,0,0,0,0
150,Remap,336,1344,0.00,0.01,0,0,0,0
151,Remap,640,2560,0.00,0.01,0,0,0,0
152,Conv,48839,195356,0.20,0.77,227278848,227.28,1163.41,80.20
153,Conv,24493,97972,0.10,0.38,113639424,113.64,1159.92,79.96
154,Conv,24524,98096,0.10,0.38,113639424,113.64,1158.45,79.86
155,AveragePool,46212,184848,0.18,0.72,0,0,0,0
156,Conv,42765,171060,0.17,0.67,174010368,174.01,1017.25,70.12
157,Conv,32131,128524,0.13,0.50,149151744,149.15,1160.50,80.00
158,Conv,16401,65604,0.07,0.26,75759616,75.76,1154.80,79.60
159,Conv,48296,193184,0.19,0.76,232013824,232.01,1201.00,82.79
160,Conv,42764,171056,0.17,0.67,174010368,174.01,1017.27,70.12
161,Conv,48292,193168,0.19,0.76,203012096,203.01,1050.96,72.45
162,Conv,48296,193184,0.19,0.76,232013824,232.01,1201.00,82.79
163,Remap,336,1344,0.00,0.01,0,0,0,0
164,Remap,640,2560,0.00,0.01,0,0,0,0
165,Remap,640,2560,0.00,0.01,0,0,0,0
166,Conv,24531,98124,0.10,0.38,113639424,113.64,1158.12,79.83
167,Conv,32611,130444,0.13,0.51,151519232,151.52,1161.57,80.07
168,MaxPool,9348,37392,0.04,0.15,0,0,0,0
169,Conv,9446,37784,0.04,0.15,42467328,42.47,1123.95,77.48
170,Conv,55158,220632,0.22,0.87,265158656,265.16,1201.81,82.85
171,Conv,68906,275624,0.28,1.08,331448320,331.45,1202.54,82.90
172,Conv,22281,89124,0.09,0.35,117964800,117.96,1323.60,91.24
173,Remap,544,2176,0.00,0.01,0,0,0,0
174,Remap,192,768,0.00,0.00,0,0,0,0
175,Conv,11151,44604,0.04,0.17,50331648,50.33,1128.41,77.79
176,Conv,14334,57336,0.06,0.22,75497472,75.50,1316.76,90.77
177,Conv,14332,57328,0.06,0.22,75497472,75.50,1316.94,90.78
178,AveragePool,13956,55824,0.06,0.22,0,0,0,0
179,Conv,8392,33568,0.03,0.13,37748736,37.75,1124.55,77.52
180,Conv,8387,33548,0.03,0.13,37748736,37.75,1125.22,77.57
181,Conv,12576,50304,0.05,0.20,66060288,66.06,1313.22,90.53
182,Conv,11161,44644,0.04,0.18,50331648,50.33,1127.40,77.72
183,Conv,16686,66744,0.07,0.26,88080384,88.08,1319.67,90.97
184,Conv,11153,44612,0.04,0.17,50331648,50.33,1128.21,77.77
185,Conv,11227,44908,0.04,0.18,50331648,50.33,1120.77,77.26
186,Remap,160,640,0.00,0.00,0,0,0,0
187,Remap,160,640,0.00,0.00,0,0,0,0
188,Remap,160,640,0.00,0.00,0,0,0,0
189,Remap,160,640,0.00,0.00,0,0,0,0
190,Remap,160,640,0.00,0.00,0,0,0,0
191,Conv,11155,44620,0.04,0.17,50331648,50.33,1128.01,77.76
192,Conv,14330,57320,0.06,0.22,75497472,75.50,1317.12,90.79
193,Conv,14331,57324,0.06,0.22,75497472,75.50,1317.03,90.79
194,AveragePool,13956,55824,0.06,0.22,0,0,0,0
195,Conv,8433,33732,0.03,0.13,37748736,37.75,1119.08,77.14
196,Conv,8431,33724,0.03,0.13,37748736,37.75,1119.34,77.16
197,Conv,12567,50268,0.05,0.20,66060288,66.06,1314.16,90.59
198,Conv,11166,44664,0.04,0.18,50331648,50.33,1126.90,77.68
199,Conv,16687,66748,0.07,0.26,88080384,88.08,1319.60,90.96
200,Conv,11228,44912,0.04,0.18,50331648,50.33,1120.67,77.25
201,Conv,11148,44592,0.04,0.17,50331648,50.33,1128.71,77.81
202,Remap,160,640,0.00,0.00,0,0,0,0
203,Remap,160,640,0.00,0.00,0,0,0,0
204,Remap,160,640,0.00,0.00,0,0,0,0
205,Remap,160,640,0.00,0.00,0,0,0,0
206,Remap,160,640,0.00,0.00,0,0,0,0
207,Conv,11148,44592,0.04,0.17,50331648,50.33,1128.71,77.81
208,Conv,14335,57340,0.06,0.22,75497472,75.50,1316.66,90.76
209,Conv,14335,57340,0.06,0.22,75497472,75.50,1316.66,90.76
210,AveragePool,13956,55824,0.06,0.22,0,0,0,0
211,Conv,8423,33692,0.03,0.13,37748736,37.75,1120.41,77.23
212,Conv,8395,33580,0.03,0.13,37748736,37.75,1124.14,77.49
213,Conv,12563,50252,0.05,0.20,66060288,66.06,1314.58,90.62
214,Conv,11203,44812,0.04,0.18,50331648,50.33,1123.17,77.42
215,Conv,16687,66748,0.07,0.26,88080384,88.08,1319.60,90.96
216,Conv,11164,44656,0.04,0.18,50331648,50.33,1127.10,77.70
217,Conv,11150,44600,0.04,0.17,50331648,50.33,1128.51,77.79
218,Remap,160,640,0.00,0.00,0,0,0,0
219,Remap,160,640,0.00,0.00,0,0,0,0
220,Remap,160,640,0.00,0.00,0,0,0,0
221,Remap,160,640,0.00,0.00,0,0,0,0
222,Remap,160,640,0.00,0.00,0,0,0,0
223,AveragePool,49284,197136,0.20,0.77,0,0,0,0
224,Fc,25186,100744,0.10,0.40,3072000,3.07,30.49,95.29
