OC,INC,INH_,INW_,KH,KW,strideH,strideW,padL,padR,padU,padD,mode,latency(cycles)
128,128,17,17,1,7,1,1,3,3,0,0,dyn,14378
128,128,17,17,7,1,1,1,0,0,3,3,sta,13941
128,128,17,17,7,1,1,1,0,0,3,3,dyn,14371
192,128,17,17,1,7,1,1,3,3,0,0,sta,20808
192,128,17,17,1,7,1,1,3,3,0,0,dyn,21457
192,768,17,17,1,1,1,1,0,0,0,0,sta,17866
192,768,17,17,1,1,1,1,0,0,0,0,dyn,18426
192,768,17,17,1,1,1,1,0,0,0,0,sta,17867
192,768,17,17,1,1,1,1,0,0,0,0,dyn,18421
192,768,17,17,1,1,1,1,0,0,0,0,sta,17866
192,768,17,17,1,1,1,1,0,0,0,0,dyn,18463
192,160,17,17,1,7,1,1,3,3,0,0,sta,25967
192,160,17,17,1,7,1,1,3,3,0,0,dyn,26812
192,160,17,17,7,1,1,1,0,0,3,3,sta,25964
192,160,17,17,7,1,1,1,0,0,3,3,dyn,26809
192,768,17,17,1,1,1,1,0,0,0,0,sta,17863
192,768,17,17,1,1,1,1,0,0,0,0,dyn,18417
192,160,17,17,7,1,1,1,0,0,3,3,sta,25965
192,160,17,17,7,1,1,1,0,0,3,3,dyn,26808
192,160,17,17,1,7,1,1,3,3,0,0,sta,25970
192,160,17,17,1,7,1,1,3,3,0,0,dyn,26755
192,160,17,17,7,1,1,1,0,0,3,3,sta,25966
192,160,17,17,7,1,1,1,0,0,3,3,dyn,26787
192,160,17,17,1,7,1,1,3,3,0,0,sta,25966
192,160,17,17,1,7,1,1,3,3,0,0,dyn,26839
192,768,17,17,1,1,1,1,0,0,0,0,sta,17865
192,768,17,17,1,1,1,1,0,0,0,0,dyn,18418
192,768,17,17,1,1,1,1,0,0,0,0,sta,17861
192,768,17,17,1,1,1,1,0,0,0,0,dyn,18416
192,768,17,17,1,1,1,1,0,0,0,0,sta,17867
192,768,17,17,1,1,1,1,0,0,0,0,dyn,18419
192,160,17,17,1,7,1,1,3,3,0,0,sta,25968
192,160,17,17,1,7,1,1,3,3,0,0,dyn,26799
192,160,17,17,7,1,1,1,0,0,3,3,sta,25967
192,160,17,17,7,1,1,1,0,0,3,3,dyn,26763
192,768,17,17,1,1,1,1,0,0,0,0,sta,17862
192,768,17,17,1,1,1,1,0,0,0,0,dyn,18426
192,160,17,17,7,1,1,1,0,0,3,3,sta,25965
192,160,17,17,7,1,1,1,0,0,3,3,dyn,26795
192,160,17,17,1,7,1,1,3,3,0,0,sta,25966
192,160,17,17,1,7,1,1,3,3,0,0,dyn,26764
192,160,17,17,7,1,1,1,0,0,3,3,sta,25968
192,160,17,17,7,1,1,1,0,0,3,3,dyn,26790
192,160,17,17,1,7,1,1,3,3,0,0,sta,25965
192,160,17,17,1,7,1,1,3,3,0,0,dyn,26786
192,768,17,17,1,1,1,1,0,0,0,0,sta,17862
192,768,17,17,1,1,1,1,0,0,0,0,dyn,18417
192,768,17,17,1,1,1,1,0,0,0,0,sta,17869
192,768,17,17,1,1,1,1,0,0,0,0,dyn,18416
192,768,17,17,1,1,1,1,0,0,0,0,sta,17867
192,768,17,17,1,1,1,1,0,0,0,0,dyn,18492
192,192,17,17,1,7,1,1,3,3,0,0,sta,31115
192,192,17,17,1,7,1,1,3,3,0,0,dyn,32106
192,192,17,17,7,1,1,1,0,0,3,3,sta,31114
192,192,17,17,7,1,1,1,0,0,3,3,dyn,32107
192,768,17,17,1,1,1,1,0,0,0,0,sta,17869
192,768,17,17,1,1,1,1,0,0,0,0,dyn,18415
192,192,17,17,7,1,1,1,0,0,3,3,sta,31112
192,192,17,17,7,1,1,1,0,0,3,3,dyn,32105
192,192,17,17,1,7,1,1,3,3,0,0,sta,31112
192,192,17,17,1,7,1,1,3,3,0,0,dyn,32105
192,192,17,17,7,1,1,1,0,0,3,3,sta,31113
192,192,17,17,7,1,1,1,0,0,3,3,dyn,32104
192,192,17,17,1,7,1,1,3,3,0,0,sta,31118
192,192,17,17,1,7,1,1,3,3,0,0,dyn,32102
192,768,17,17,1,1,1,1,0,0,0,0,sta,17868
192,768,17,17,1,1,1,1,0,0,0,0,dyn,18450
192,768,17,17,1,1,1,1,0,0,0,0,sta,17867
192,768,17,17,1,1,1,1,0,0,0,0,dyn,18416
320,192,17,17,3,3,2,2,0,0,0,0,sta,13452
320,192,17,17,3,3,2,2,0,0,0,0,dyn,15631
192,192,17,17,1,7,1,1,3,3,0,0,sta,31113
192,192,17,17,1,7,1,1,3,3,0,0,dyn,32113
192,192,17,17,7,1,1,1,0,0,3,3,sta,31114
192,192,17,17,7,1,1,1,0,0,3,3,dyn,32105
192,192,17,17,3,3,2,2,0,0,0,0,sta,8148
192,192,17,17,3,3,2,2,0,0,0,0,dyn,9405
320,1280,8,8,1,1,1,1,0,0,0,0,sta,10011
320,1280,8,8,1,1,1,1,0,0,0,0,dyn,11586
384,1280,8,8,1,1,1,1,0,0,0,0,sta,11976
384,1280,8,8,1,1,1,1,0,0,0,0,dyn,13880
448,1280,8,8,1,1,1,1,0,0,0,0,sta,13933
448,1280,8,8,1,1,1,1,0,0,0,0,dyn,16189
384,384,8,8,1,3,1,1,1,1,0,0,sta,10797
384,384,8,8,1,3,1,1,1,1,0,0,dyn,12526
384,384,8,8,3,1,1,1,0,0,1,1,sta,10805
384,384,8,8,3,1,1,1,0,0,1,1,dyn,12527
384,448,8,8,3,3,1,1,1,1,1,1,sta,37302
384,448,8,8,3,3,1,1,1,1,1,1,dyn,43368
192,1280,8,8,1,1,1,1,0,0,0,0,sta,6086
192,1280,8,8,1,1,1,1,0,0,0,0,dyn,7032
384,384,8,8,1,3,1,1,1,1,0,0,sta,10794
384,384,8,8,1,3,1,1,1,1,0,0,dyn,12536
384,384,8,8,3,1,1,1,0,0,1,1,sta,10807
384,384,8,8,3,1,1,1,0,0,1,1,dyn,12525
320,2048,8,8,1,1,1,1,0,0,0,0,sta,15900
320,2048,8,8,1,1,1,1,0,0,0,0,dyn,18445
384,2048,8,8,1,1,1,1,0,0,0,0,sta,19042
384,2048,8,8,1,1,1,1,0,0,0,0,dyn,22100
448,2048,8,8,1,1,1,1,0,0,0,0,sta,22185
448,2048,8,8,1,1,1,1,0,0,0,0,dyn,25746
384,384,8,8,1,3,1,1,1,1,0,0,sta,10797
384,384,8,8,1,3,1,1,1,1,0,0,dyn,12493
384,384,8,8,3,1,1,1,0,0,1,1,sta,10796
384,384,8,8,3,1,1,1,0,0,1,1,dyn,12527
384,448,8,8,3,3,1,1,1,1,1,1,sta,37300
384,448,8,8,3,3,1,1,1,1,1,1,dyn,43346
192,2048,8,8,1,1,1,1,0,0,0,0,sta,9623
192,2048,8,8,1,1,1,1,0,0,0,0,dyn,11135
384,384,8,8,1,3,1,1,1,1,0,0,sta,10806
384,384,8,8,1,3,1,1,1,1,0,0,dyn,12492
384,384,8,8,3,1,1,1,0,0,1,1,sta,10804
384,384,8,8,3,1,1,1,0,0,1,1,dyn,12496
