ins_idx,ins_type,latency(cycles),latency(ns),latency(ms),latency_contrib(%),operations(OP),operations(MOP),throughput(GOP/s),efficiency(%)
35,Conv,9915,39660,0.04,0.33,102760448,102.76,2591.03,89.30
36,Add,6306,25224,0.03,0.21,0,0,0,0
37,Conv,9915,39660,0.04,0.33,102760448,102.76,2591.03,89.30
38,Conv,22072,88288,0.09,0.74,231211008,231.21,2618.83,90.26
39,Conv,9948,39792,0.04,0.33,102760448,102.76,2582.44,89.01
40,Add,6306,25224,0.03,0.21,0,0,0,0
41,Conv,9949,39796,0.04,0.33,102760448,102.76,2582.18,89.00
42,Conv,22073,88292,0.09,0.74,231211008,231.21,2618.71,90.26
43,Conv,9916,39664,0.04,0.33,102760448,102.76,2590.77,89.30
44,Add,6306,25224,0.03,0.21,0,0,0,0
45,Conv,9911,39644,0.04,0.33,102760448,102.76,2592.08,89.34
46,Conv,22070,88280,0.09,0.74,231211008,231.21,2619.06,90.27
47,Conv,9950,39800,0.04,0.33,102760448,102.76,2581.92,88.99
48,Add,6306,25224,0.03,0.21,0,0,0,0
49,Conv,25894,103576,0.10,0.87,205520896,205.52,1984.25,68.39
50,Conv,6716,26864,0.03,0.22,51380224,51.38,1912.61,65.92
51,Conv,26288,105152,0.11,0.88,231211008,231.21,2198.83,75.79
52,Conv,13057,52228,0.05,0.44,102760448,102.76,1967.54,67.81
53,Add,3362,13448,0.01,0.11,0,0,0,0
54,Conv,13106,52424,0.05,0.44,102760448,102.76,1960.18,67.56
55,Conv,26288,105152,0.11,0.88,231211008,231.21,2198.83,75.79
56,Conv,13129,52516,0.05,0.44,102760448,102.76,1956.75,67.44
57,Add,3362,13448,0.01,0.11,0,0,0,0
58,Conv,13052,52208,0.05,0.44,102760448,102.76,1968.29,67.84
59,Conv,26288,105152,0.11,0.88,231211008,231.21,2198.83,75.79
60,Conv,13056,52224,0.05,0.44,102760448,102.76,1967.69,67.82
61,Add,3362,13448,0.01,0.11,0,0,0,0
62,Conv,13051,52204,0.05,0.44,102760448,102.76,1968.44,67.85
63,Conv,26287,105148,0.11,0.88,231211008,231.21,2198.91,75.79
64,Conv,13054,52216,0.05,0.44,102760448,102.76,1967.99,67.83
65,Add,3362,13448,0.01,0.11,0,0,0,0
66,Conv,13073,52292,0.05,0.44,102760448,102.76,1965.13,67.73
67,Conv,26287,105148,0.11,0.88,231211008,231.21,2198.91,75.79
68,Conv,13056,52224,0.05,0.44,102760448,102.76,1967.69,67.82
69,Add,3362,13448,0.01,0.11,0,0,0,0
70,Conv,13056,52224,0.05,0.44,102760448,102.76,1967.69,67.82
71,Conv,26287,105148,0.11,0.88,231211008,231.21,2198.91,75.79
72,Conv,13054,52216,0.05,0.44,102760448,102.76,1967.99,67.83
73,Add,3362,13448,0.01,0.11,0,0,0,0
74,Conv,13058,52232,0.05,0.44,102760448,102.76,1967.38,67.81
75,Conv,26287,105148,0.11,0.88,231211008,231.21,2198.91,75.79
76,Conv,13056,52224,0.05,0.44,102760448,102.76,1967.69,67.82
77,Add,3362,13448,0.01,0.11,0,0,0,0
78,Conv,13054,52216,0.05,0.44,102760448,102.76,1967.99,67.83
79,Conv,26287,105148,0.11,0.88,231211008,231.21,2198.91,75.79
80,Conv,13057,52228,0.05,0.44,102760448,102.76,1967.54,67.81
81,Add,3362,13448,0.01,0.11,0,0,0,0
82,Conv,13050,52200,0.05,0.44,102760448,102.76,1968.59,67.85
83,Conv,26287,105148,0.11,0.88,231211008,231.21,2198.91,75.79
84,Conv,13062,52248,0.05,0.44,102760448,102.76,1966.78,67.79
85,Add,3362,13448,0.01,0.11,0,0,0,0
86,Conv,13058,52232,0.05,0.44,102760448,102.76,1967.38,67.81
87,Conv,26288,105152,0.11,0.88,231211008,231.21,2198.83,75.79
88,Conv,13056,52224,0.05,0.44,102760448,102.76,1967.69,67.82
89,Add,3362,13448,0.01,0.11,0,0,0,0
90,Conv,13055,52220,0.05,0.44,102760448,102.76,1967.84,67.83
91,Conv,29116,116464,0.12,0.97,231211008,231.21,1985.26,68.43
92,Conv,13131,52524,0.05,0.44,102760448,102.76,1956.45,67.43
93,Add,3362,13448,0.01,0.11,0,0,0,0
94,Conv,13053,52212,0.05,0.44,102760448,102.76,1968.14,67.84
95,Conv,29133,116532,0.12,0.97,231211008,231.21,1984.10,68.39
96,Conv,13060,52240,0.05,0.44,102760448,102.76,1967.08,67.80
97,Add,3362,13448,0.01,0.11,0,0,0,0
98,Conv,13064,52256,0.05,0.44,102760448,102.76,1966.48,67.78
99,Conv,29124,116496,0.12,0.97,231211008,231.21,1984.71,68.41
100,Conv,13059,52236,0.05,0.44,102760448,102.76,1967.23,67.80
101,Add,3362,13448,0.01,0.11,0,0,0,0
102,Conv,13054,52216,0.05,0.44,102760448,102.76,1967.99,67.83
103,Conv,29118,116472,0.12,0.97,231211008,231.21,1985.12,68.42
104,Conv,13056,52224,0.05,0.44,102760448,102.76,1967.69,67.82
105,Add,3362,13448,0.01,0.11,0,0,0,0
106,Conv,13056,52224,0.05,0.44,102760448,102.76,1967.69,67.82
107,Conv,29124,116496,0.12,0.97,231211008,231.21,1984.71,68.41
108,Conv,13066,52264,0.05,0.44,102760448,102.76,1966.18,67.77
109,Add,3362,13448,0.01,0.11,0,0,0,0
110,Conv,13058,52232,0.05,0.44,102760448,102.76,1967.38,67.81
111,Conv,29121,116484,0.12,0.97,231211008,231.21,1984.92,68.41
112,Conv,13056,52224,0.05,0.44,102760448,102.76,1967.69,67.82
113,Add,3362,13448,0.01,0.11,0,0,0,0
114,Conv,13057,52228,0.05,0.44,102760448,102.76,1967.54,67.81
115,Conv,29086,116344,0.12,0.97,231211008,231.21,1987.30,68.50
116,Conv,13063,52252,0.05,0.44,102760448,102.76,1966.63,67.78
117,Add,3362,13448,0.01,0.11,0,0,0,0
118,Conv,13058,52232,0.05,0.44,102760448,102.76,1967.38,67.81
119,Conv,29118,116472,0.12,0.97,231211008,231.21,1985.12,68.42
120,Conv,13050,52200,0.05,0.44,102760448,102.76,1968.59,67.85
121,Add,3362,13448,0.01,0.11,0,0,0,0
122,Conv,13051,52204,0.05,0.44,102760448,102.76,1968.44,67.85
123,Conv,29125,116500,0.12,0.97,231211008,231.21,1984.64,68.40
124,Conv,13054,52216,0.05,0.44,102760448,102.76,1967.99,67.83
125,Add,3362,13448,0.01,0.11,0,0,0,0
126,Conv,13055,52220,0.05,0.44,102760448,102.76,1967.84,67.83
127,Conv,29117,116468,0.12,0.97,231211008,231.21,1985.19,68.42
128,Conv,13054,52216,0.05,0.44,102760448,102.76,1967.99,67.83
129,Add,3362,13448,0.01,0.11,0,0,0,0
130,Conv,13055,52220,0.05,0.44,102760448,102.76,1967.84,67.83
131,Conv,29117,116468,0.12,0.97,231211008,231.21,1985.19,68.42
132,Conv,13055,52220,0.05,0.44,102760448,102.76,1967.84,67.83
133,Add,3362,13448,0.01,0.11,0,0,0,0
134,Conv,13098,52392,0.05,0.44,102760448,102.76,1961.38,67.60
135,Conv,29086,116344,0.12,0.97,231211008,231.21,1987.30,68.50
136,Conv,13155,52620,0.05,0.44,102760448,102.76,1952.88,67.31
137,Add,3362,13448,0.01,0.11,0,0,0,0
138,Conv,13057,52228,0.05,0.44,102760448,102.76,1967.54,67.81
139,Conv,29123,116492,0.12,0.97,231211008,231.21,1984.78,68.41
140,Conv,13054,52216,0.05,0.44,102760448,102.76,1967.99,67.83
141,Add,3362,13448,0.01,0.11,0,0,0,0
142,Conv,13055,52220,0.05,0.44,102760448,102.76,1967.84,67.83
143,Conv,29119,116476,0.12,0.97,231211008,231.21,1985.05,68.42
144,Conv,13055,52220,0.05,0.44,102760448,102.76,1967.84,67.83
145,Add,3362,13448,0.01,0.11,0,0,0,0
146,Conv,13057,52228,0.05,0.44,102760448,102.76,1967.54,67.81
147,Conv,29118,116472,0.12,0.97,231211008,231.21,1985.12,68.42
148,Conv,13057,52228,0.05,0.44,102760448,102.76,1967.54,67.81
149,Add,3362,13448,0.01,0.11,0,0,0,0
150,Conv,13057,52228,0.05,0.44,102760448,102.76,1967.54,67.81
151,Conv,29088,116352,0.12,0.97,231211008,231.21,1987.17,68.49
152,Conv,13053,52212,0.05,0.44,102760448,102.76,1968.14,67.84
153,Add,3362,13448,0.01,0.11,0,0,0,0
154,Conv,13051,52204,0.05,0.44,102760448,102.76,1968.44,67.85
155,Conv,29127,116508,0.12,0.97,231211008,231.21,1984.51,68.40
156,Conv,13055,52220,0.05,0.44,102760448,102.76,1967.84,67.83
157,Add,3362,13448,0.01,0.11,0,0,0,0
158,Conv,13066,52264,0.05,0.44,102760448,102.76,1966.18,67.77
159,Conv,29114,116456,0.12,0.97,231211008,231.21,1985.39,68.43
160,Conv,13059,52236,0.05,0.44,102760448,102.76,1967.23,67.80
161,Add,3362,13448,0.01,0.11,0,0,0,0
162,Conv,13053,52212,0.05,0.44,102760448,102.76,1968.14,67.84
163,Conv,29126,116504,0.12,0.97,231211008,231.21,1984.58,68.40
164,Conv,13059,52236,0.05,0.44,102760448,102.76,1967.23,67.80
165,Add,3362,13448,0.01,0.11,0,0,0,0
166,Conv,13066,52264,0.05,0.44,102760448,102.76,1966.18,67.77
167,Conv,29085,116340,0.12,0.97,231211008,231.21,1987.37,68.50
168,Conv,13135,52540,0.05,0.44,102760448,102.76,1955.85,67.41
169,Add,3362,13448,0.01,0.11,0,0,0,0
170,Conv,13062,52248,0.05,0.44,102760448,102.76,1966.78,67.79
171,Conv,29117,116468,0.12,0.97,231211008,231.21,1985.19,68.42
172,Conv,13132,52528,0.05,0.44,102760448,102.76,1956.30,67.43
173,Add,3362,13448,0.01,0.11,0,0,0,0
174,Conv,13136,52544,0.05,0.44,102760448,102.76,1955.70,67.41
175,Conv,29085,116340,0.12,0.97,231211008,231.21,1987.37,68.50
176,Conv,13057,52228,0.05,0.44,102760448,102.76,1967.54,67.81
177,Add,3362,13448,0.01,0.11,0,0,0,0
178,Conv,13053,52212,0.05,0.44,102760448,102.76,1968.14,67.84
179,Conv,29118,116472,0.12,0.97,231211008,231.21,1985.12,68.42
180,Conv,13057,52228,0.05,0.44,102760448,102.76,1967.54,67.81
181,Add,3362,13448,0.01,0.11,0,0,0,0
182,Conv,13054,52216,0.05,0.44,102760448,102.76,1967.99,67.83
183,Conv,29174,116696,0.12,0.98,231211008,231.21,1981.31,68.29
184,Conv,13053,52212,0.05,0.44,102760448,102.76,1968.14,67.84
185,Add,3362,13448,0.01,0.11,0,0,0,0
186,Conv,13064,52256,0.05,0.44,102760448,102.76,1966.48,67.78
187,Conv,29140,116560,0.12,0.97,231211008,231.21,1983.62,68.37
188,Conv,13061,52244,0.05,0.44,102760448,102.76,1966.93,67.79
189,Add,3362,13448,0.01,0.11,0,0,0,0
190,Conv,13056,52224,0.05,0.44,102760448,102.76,1967.69,67.82
191,Conv,29129,116516,0.12,0.97,231211008,231.21,1984.37,68.40
192,Conv,13058,52232,0.05,0.44,102760448,102.76,1967.38,67.81
193,Add,3362,13448,0.01,0.11,0,0,0,0
194,Conv,24202,96808,0.10,0.81,205520896,205.52,2122.97,73.17
195,Conv,8550,34200,0.03,0.29,51380224,51.38,1502.35,51.78
196,Conv,26288,105152,0.11,0.88,231211008,231.21,2198.83,75.79
197,Conv,11831,47324,0.05,0.40,102760448,102.76,2171.42,74.84
198,Add,2082,8328,0.01,0.07,0,0,0,0
199,Conv,11831,47324,0.05,0.40,102760448,102.76,2171.42,74.84
200,Conv,26287,105148,0.11,0.88,231211008,231.21,2198.91,75.79
201,Conv,11831,47324,0.05,0.40,102760448,102.76,2171.42,74.84
202,Add,2082,8328,0.01,0.07,0,0,0,0
203,Conv,11831,47324,0.05,0.40,102760448,102.76,2171.42,74.84
204,Conv,26287,105148,0.11,0.88,231211008,231.21,2198.91,75.79
205,Conv,11831,47324,0.05,0.40,102760448,102.76,2171.42,74.84
206,Add,2082,8328,0.01,0.07,0,0,0,0
207,AveragePool,50348,201392,0.20,1.68,0,0,0,0
208,Fc,33611,134444,0.13,1.12,4096000,4.10,30.47,95.21
