ins_idx,ins_type,latency(cycles),latency(ns),latency(ms),latency_contrib(%),operations(OP),operations(MOP),throughput(GOP/s),efficiency(%)
61,Add,3360,13440,0.01,0.20,0,0,0,0
62,Conv,10268,41072,0.04,0.63,102760448,102.76,2501.96,57.49
63,Conv,19841,79364,0.08,1.21,231211008,231.21,2913.30,66.94
64,Conv,10192,40768,0.04,0.62,102760448,102.76,2520.62,57.92
65,Add,3360,13440,0.01,0.20,0,0,0,0
66,Conv,10254,41016,0.04,0.62,102760448,102.76,2505.37,57.57
67,Conv,19841,79364,0.08,1.21,231211008,231.21,2913.30,66.94
68,Conv,10194,40776,0.04,0.62,102760448,102.76,2520.12,57.91
69,Add,3360,13440,0.01,0.20,0,0,0,0
70,Conv,10235,40940,0.04,0.62,102760448,102.76,2510.03,57.68
71,Conv,19841,79364,0.08,1.21,231211008,231.21,2913.30,66.94
72,Conv,10193,40772,0.04,0.62,102760448,102.76,2520.37,57.91
73,Add,3360,13440,0.01,0.20,0,0,0,0
74,Conv,10189,40756,0.04,0.62,102760448,102.76,2521.36,57.94
75,Conv,22648,90592,0.09,1.38,231211008,231.21,2552.22,58.64
76,Conv,10198,40792,0.04,0.62,102760448,102.76,2519.13,57.88
77,Add,3360,13440,0.01,0.20,0,0,0,0
78,Conv,10191,40764,0.04,0.62,102760448,102.76,2520.86,57.92
79,Conv,22630,90520,0.09,1.38,231211008,231.21,2554.25,58.69
80,Conv,10209,40836,0.04,0.62,102760448,102.76,2516.42,57.82
81,Add,3360,13440,0.01,0.20,0,0,0,0
82,Conv,10192,40768,0.04,0.62,102760448,102.76,2520.62,57.92
83,Conv,22646,90584,0.09,1.38,231211008,231.21,2552.45,58.65
84,Conv,10194,40776,0.04,0.62,102760448,102.76,2520.12,57.91
85,Add,3360,13440,0.01,0.20,0,0,0,0
86,Conv,10192,40768,0.04,0.62,102760448,102.76,2520.62,57.92
87,Conv,22645,90580,0.09,1.38,231211008,231.21,2552.56,58.65
88,Conv,10193,40772,0.04,0.62,102760448,102.76,2520.37,57.91
89,Add,3360,13440,0.01,0.20,0,0,0,0
90,Conv,10193,40772,0.04,0.62,102760448,102.76,2520.37,57.91
91,Conv,22650,90600,0.09,1.38,231211008,231.21,2552.00,58.64
92,Conv,10193,40772,0.04,0.62,102760448,102.76,2520.37,57.91
93,Add,3360,13440,0.01,0.20,0,0,0,0
94,Conv,10191,40764,0.04,0.62,102760448,102.76,2520.86,57.92
95,Conv,22648,90592,0.09,1.38,231211008,231.21,2552.22,58.64
96,Conv,10191,40764,0.04,0.62,102760448,102.76,2520.86,57.92
97,Add,3360,13440,0.01,0.20,0,0,0,0
98,Conv,10195,40780,0.04,0.62,102760448,102.76,2519.87,57.90
99,Conv,22647,90588,0.09,1.38,231211008,231.21,2552.34,58.65
100,Conv,10194,40776,0.04,0.62,102760448,102.76,2520.12,57.91
101,Add,3360,13440,0.01,0.20,0,0,0,0
102,Conv,10192,40768,0.04,0.62,102760448,102.76,2520.62,57.92
103,Conv,22606,90424,0.09,1.38,231211008,231.21,2556.97,58.75
104,Conv,10222,40888,0.04,0.62,102760448,102.76,2513.22,57.75
105,Add,3360,13440,0.01,0.20,0,0,0,0
106,Conv,10189,40756,0.04,0.62,102760448,102.76,2521.36,57.94
107,Conv,22647,90588,0.09,1.38,231211008,231.21,2552.34,58.65
108,Conv,10195,40780,0.04,0.62,102760448,102.76,2519.87,57.90
109,Add,3360,13440,0.01,0.20,0,0,0,0
110,Conv,10217,40868,0.04,0.62,102760448,102.76,2514.45,57.78
111,Conv,22645,90580,0.09,1.38,231211008,231.21,2552.56,58.65
112,Conv,10188,40752,0.04,0.62,102760448,102.76,2521.61,57.94
113,Add,3360,13440,0.01,0.20,0,0,0,0
114,Conv,10191,40764,0.04,0.62,102760448,102.76,2520.86,57.92
115,Conv,22650,90600,0.09,1.38,231211008,231.21,2552.00,58.64
116,Conv,10192,40768,0.04,0.62,102760448,102.76,2520.62,57.92
117,Add,3360,13440,0.01,0.20,0,0,0,0
118,Conv,10192,40768,0.04,0.62,102760448,102.76,2520.62,57.92
119,Conv,22604,90416,0.09,1.38,231211008,231.21,2557.19,58.76
120,Conv,10200,40800,0.04,0.62,102760448,102.76,2518.64,57.87
121,Add,3360,13440,0.01,0.20,0,0,0,0
122,Conv,10199,40796,0.04,0.62,102760448,102.76,2518.89,57.88
123,Conv,22650,90600,0.09,1.38,231211008,231.21,2552.00,58.64
124,Conv,10192,40768,0.04,0.62,102760448,102.76,2520.62,57.92
125,Add,3360,13440,0.01,0.20,0,0,0,0
126,Conv,24261,97044,0.10,1.48,205520896,205.52,2117.81,48.66
127,Conv,8576,34304,0.03,0.52,51380224,51.38,1497.79,34.42
128,Conv,26347,105388,0.11,1.60,231211008,231.21,2193.90,50.41
129,Conv,11890,47560,0.05,0.72,102760448,102.76,2160.65,49.65
130,Add,2080,8320,0.01,0.13,0,0,0,0
131,Conv,11890,47560,0.05,0.72,102760448,102.76,2160.65,49.65
132,Conv,26346,105384,0.11,1.60,231211008,231.21,2193.99,50.41
133,Conv,11890,47560,0.05,0.72,102760448,102.76,2160.65,49.65
134,Add,2080,8320,0.01,0.13,0,0,0,0
135,Conv,11890,47560,0.05,0.72,102760448,102.76,2160.65,49.65
136,Conv,26346,105384,0.11,1.60,231211008,231.21,2193.99,50.41
137,Conv,11890,47560,0.05,0.72,102760448,102.76,2160.65,49.65
138,Add,2080,8320,0.01,0.13,0,0,0,0
139,AveragePool,50376,201504,0.20,3.07,0,0,0,0
140,Fc,33599,134396,0.13,2.05,4096000,4.10,30.48,95.24
